,id_mutation,date_mutation,prix,type_local,nb_dépendances,surface_réelle,surface_carrez,nb_pièces_principales,prix_au_m2_carrez,prix_au_m2_réel,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,longitude,latitude
28522,2018-762194,2018-10-01,327000.0,Appartement,0.0,46.0,46.42,2.0,7044.0,7109.0,131.0,RUE DE CLIGNANCOURT,2118,75018.0,75118,Paris 18e Arrondissement,75,75118000BF0097,2.348493,48.894072
28524,2018-762195,2018-10-05,212000.0,Appartement,0.0,49.0,46.06,2.0,4603.0,4327.0,25.0,RUE VAUVENARGUES,9628,75018.0,75118,Paris 18e Arrondissement,75,75118000AI0018,2.33266,48.893165
28525,2018-762196,2018-10-02,200000.0,Appartement,0.0,24.0,24.03,1.0,8323.0,8333.0,21.0,RUE VINCENT COMPOINT,9854,75018.0,75118,Paris 18e Arrondissement,75,75118000AY0094,2.338443,48.895925
28526,2018-762197,2018-09-28,118581.0,Appartement,0.0,12.0,11.57,1.0,10249.0,9882.0,3.0,RUE VERSIGNY,9708,75018.0,75118,Paris 18e Arrondissement,75,75118000BH0058,2.344917,48.894264
28527,2018-762198,2018-10-02,337250.0,Appartement,0.0,42.0,42.2,2.0,7992.0,8030.0,11.0,RUE STE ISAURE,8569,75018.0,75118,Paris 18e Arrondissement,75,75118000BH0042,2.343763,48.893527
28528,2018-762199,2018-09-25,179000.0,Appartement,0.0,20.0,,1.0,,8950.0,97.0,RUE DE CLIGNANCOURT,2118,75018.0,75118,Paris 18e Arrondissement,75,75118000BJ0069,2.348266,48.890986
28529,2018-762200,2018-10-09,238000.0,Appartement,0.0,21.0,20.78,1.0,11453.0,11333.0,25.0,RUE DES TROIS FRERES,9462,75018.0,75118,Paris 18e Arrondissement,75,75118000BO0100,2.340731,48.884636
28530,2018-762201,2018-10-08,500000.0,Appartement,0.0,45.0,44.13,3.0,11330.0,11111.0,3.0,RUE ANDRE DEL SARTE,0321,75018.0,75118,Paris 18e Arrondissement,75,75118000BS0082,2.346837,48.885594
28531,2018-762202,2018-10-02,406000.0,Appartement,0.0,37.0,40.35,2.0,10062.0,10973.0,44.0,RUE DAMREMONT,2534,75018.0,75118,Paris 18e Arrondissement,75,75118000AK0046,2.334264,48.889709
28532,2018-762203,2018-09-26,725000.0,Appartement,0.0,120.0,113.13,3.0,6409.0,6042.0,89.0,RUE DES POISSONNIERS,7564,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0049,2.351809,48.892256
28533,2018-762204,2018-09-28,1500.0,Appartement,0.0,29.0,,2.0,,52.0,16.0,RUE DES ROSES,8365,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0025,2.362048,48.893506
28534,2018-762205,2018-08-30,296480.0,Appartement,0.0,23.0,26.8,1.0,11063.0,12890.0,25.0,VLA SAINT MICHEL,8711,75018.0,75118,Paris 18e Arrondissement,75,75118000AL0211,2.328267,48.889698
28538,2018-762207,2018-09-27,362192.0,Appartement,0.0,36.0,41.21,1.0,8789.0,10061.0,24.0,RUE LETORT,5630,75018.0,75118,Paris 18e Arrondissement,75,75118000BE0081,2.343437,48.894983
28540,2018-762209,2018-10-08,548600.0,Appartement,0.0,44.0,45.52,3.0,12052.0,12468.0,11.0,RUE DURANTIN,3029,75018.0,75118,Paris 18e Arrondissement,75,75118000AS0146,2.336864,48.885573
28541,2018-762210,2018-10-03,445000.0,Appartement,0.0,39.0,45.35,2.0,9813.0,11410.0,7.0,RUE RAMEY,8014,75018.0,75118,Paris 18e Arrondissement,75,75118000BL0131,2.346921,48.887261
28542,2018-762211,2018-09-13,248000.0,Appartement,0.0,31.0,27.01,2.0,9182.0,8000.0,9.0,RUE JOSEPH DIJON,5012,75018.0,75118,Paris 18e Arrondissement,75,75118000BG0108,2.346687,48.893791
28543,2018-762212,2018-09-17,52582.0,Appartement,0.0,29.0,,2.0,,1813.0,57.0,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0117,2.351206,48.890998
28544,2018-762212,2018-09-17,59835.0,Appartement,0.0,33.0,32.8,2.0,1824.0,1813.0,57.0,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0117,2.351206,48.890998
28545,2018-762212,2018-09-17,52582.0,Appartement,0.0,29.0,,2.0,,1813.0,57.0,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0117,2.351206,48.890998
28546,2018-762213,2018-09-14,550000.0,Appartement,0.0,50.0,49.49,3.0,11113.0,11000.0,34.0,RUE DES ABBESSES,0020,75018.0,75118,Paris 18e Arrondissement,75,75118000AS0151,2.33697,48.885266
28548,2018-762215,2018-09-25,208000.0,Appartement,0.0,20.0,21.03,1.0,9891.0,10400.0,4.0,RUE GUSTAVE ROUANET,4426,75018.0,75118,Paris 18e Arrondissement,75,75118000AY0066,2.340625,48.896686
28549,2018-762216,2018-09-27,2280550.0,Appartement,0.0,107.0,,3.0,,21314.0,15.0,AV JUNOT,5122,75018.0,75118,Paris 18e Arrondissement,75,75118000AT0100,2.335709,48.888012
28550,2018-762217,2018-09-27,140000.0,Appartement,0.0,28.0,22.25,2.0,6292.0,5000.0,3.0,RUE DES ROSES,8365,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0055,2.362853,48.893066
28551,2018-762218,2018-09-28,187000.0,Appartement,0.0,28.0,26.91,1.0,6949.0,6679.0,13.0,RUE MARX DORMOY,6149,75018.0,75118,Paris 18e Arrondissement,75,75118000CI0038,2.358636,48.885493
28553,2018-762219,2018-09-18,10000.0,Appartement,0.0,28.0,,2.0,,357.0,37.0,RUE CAULAINCOURT,1614,75018.0,75118,Paris 18e Arrondissement,75,75118000AT0025,2.334004,48.888779
28554,2018-762220,2018-10-01,650000.0,Appartement,0.0,70.0,65.39,3.0,9940.0,9286.0,70.0,RUE LAMARCK,5288,75018.0,75118,Paris 18e Arrondissement,75,75118000AV0106,2.339277,48.890034
28555,2018-762221,2018-10-03,820000.0,Appartement,0.0,71.0,,3.0,,11549.0,35.0,AV JUNOT,5122,75018.0,75118,Paris 18e Arrondissement,75,75118000AT0067,2.335406,48.888991
28556,2018-762222,2018-09-17,290000.0,Appartement,0.0,35.0,33.21,2.0,8732.0,8286.0,22.0,RUE ETEX,3383,75018.0,75118,Paris 18e Arrondissement,75,75118000AL0012,2.328119,48.89087
28557,2018-762223,2018-09-28,260000.0,Appartement,0.0,29.0,,2.0,,8966.0,56.0,RUE DU MONT CENIS,6467,75018.0,75118,Paris 18e Arrondissement,75,75118000BK0065,2.343701,48.890742
28559,2018-762225,2018-09-25,415000.0,Appartement,0.0,41.0,41.02,2.0,10117.0,10122.0,17.0,RUE GABRIELLE,3905,75018.0,75118,Paris 18e Arrondissement,75,75118000BO0042,2.340949,48.885524
28561,2018-762226,2018-09-20,157692.0,Appartement,0.0,27.0,26.0,1.0,6065.0,5840.0,8.0,RUE BOUCRY,1139,75018.0,75118,Paris 18e Arrondissement,75,75118000CW0057,2.362369,48.894577
28562,2018-762227,2018-09-24,253000.0,Appartement,0.0,30.0,32.5,1.0,7785.0,8433.0,35.0,RUE BELLIARD,0838,75018.0,75118,Paris 18e Arrondissement,75,75118000BX0003,2.347403,48.897608
28563,2018-762228,2018-09-28,276500.0,Appartement,0.0,28.0,,1.0,,9875.0,1.0,RUE BACHELET,0624,75018.0,75118,Paris 18e Arrondissement,75,75118000BL0022,2.345118,48.887914
28566,2018-762230,2018-10-04,283500.0,Appartement,0.0,40.0,35.1,2.0,8077.0,7088.0,2.0,RUE DOUDEAUVILLE,2921,75018.0,75118,Paris 18e Arrondissement,75,75118000CK0046,2.359458,48.889165
28567,2018-762231,2018-09-20,330000.0,Appartement,0.0,30.0,31.15,2.0,10594.0,11000.0,2.0,RUE JULES JOUY,5091,75018.0,75118,Paris 18e Arrondissement,75,75118000BK0026,2.341785,48.890472
28568,2018-762232,2018-09-28,859773.0,Appartement,0.0,78.0,79.3,3.0,10842.0,11023.0,122.0,RUE MARCADET,5995,75018.0,75118,Paris 18e Arrondissement,75,75118000BI0081,2.340699,48.891688
28569,2018-762233,2018-09-27,325000.0,Appartement,0.0,88.0,,4.0,,3693.0,80.0,RUE DOUDEAUVILLE,2921,75018.0,75118,Paris 18e Arrondissement,75,75118000BU0130,2.351109,48.888679
28572,2018-762236,2018-09-28,131000.0,Appartement,0.0,14.0,16.11,1.0,8132.0,9357.0,2.0,RUE POULET,7770,75018.0,75118,Paris 18e Arrondissement,75,75118000BT0126,2.348114,48.886476
28573,2018-762237,2018-10-03,986800.0,Appartement,0.0,84.0,98.96,5.0,9972.0,11748.0,154.0,RUE LAMARCK,5288,75018.0,75118,Paris 18e Arrondissement,75,75118000AJ0054,2.329068,48.891307
28574,2018-762238,2018-09-21,113364.0,Appartement,0.0,13.0,13.62,1.0,8323.0,8720.0,20.0,RUE DUC,2948,75018.0,75118,Paris 18e Arrondissement,75,75118000BI0013,2.342039,48.892585
28575,2018-762239,2018-10-04,250800.0,Appartement,0.0,25.0,27.35,1.0,9170.0,10032.0,13.0,RUE GERMAIN PILON,4176,75018.0,75118,Paris 18e Arrondissement,75,75118000AR0094,2.33619,48.883581
28576,2018-762240,2018-09-26,387353.0,Appartement,0.0,50.0,83.28,3.0,4651.0,7747.0,9.0,IMP ALEXANDRE LECUYER,0157,75018.0,75118,Paris 18e Arrondissement,75,75118000AY0018,2.341765,48.89763
28577,2018-762240,2018-09-26,271147.0,Appartement,0.0,35.0,,3.0,,7747.0,9.0,IMP ALEXANDRE LECUYER,0157,75018.0,75118,Paris 18e Arrondissement,75,75118000AY0018,2.341765,48.89763
28578,2018-762241,2018-09-20,553000.0,Appartement,1.0,33.0,47.33,2.0,11684.0,16758.0,46.0,RUE DE CLIGNANCOURT,2118,75018.0,75118,Paris 18e Arrondissement,75,75118000BT0019,2.348176,48.887383
28580,2018-762242,2018-09-25,215864.0,Appartement,0.0,30.0,,2.0,,7195.0,58.0,RUE DES POISSONNIERS,7564,75018.0,75118,Paris 18e Arrondissement,75,75118000CF0007,2.35178,48.889865
28581,2018-762242,2018-09-25,259036.0,Appartement,0.0,36.0,,3.0,,7195.0,58.0,RUE DES POISSONNIERS,7564,75018.0,75118,Paris 18e Arrondissement,75,75118000CF0007,2.35178,48.889865
28582,2018-762243,2018-09-19,250000.0,Appartement,0.0,20.0,24.92,2.0,10032.0,12500.0,2.0,RUE CAPITAINE MADON,1504,75018.0,75118,Paris 18e Arrondissement,75,75118000AL0215,2.326863,48.890503
28583,2018-762244,2018-09-19,700000.0,Appartement,0.0,73.0,73.1,4.0,9576.0,9589.0,38.0,RUE DE CLIGNANCOURT,2118,75018.0,75118,Paris 18e Arrondissement,75,75118000BT0023,2.34796,48.886848
28585,2018-762245,2018-10-02,87273.0,Appartement,0.0,24.0,12.77,1.0,6834.0,3636.0,14.0,BD BARBES,0662,75018.0,75118,Paris 18e Arrondissement,75,75118000CH0185,2.350155,48.884685
28586,2018-762245,2018-10-02,72727.0,Appartement,0.0,20.0,13.56,1.0,5363.0,3636.0,14.0,BD BARBES,0662,75018.0,75118,Paris 18e Arrondissement,75,75118000CH0185,2.350155,48.884685
28587,2018-762246,2018-10-01,670000.0,Appartement,0.0,84.0,81.33,4.0,8238.0,7976.0,88.0,RUE PHILIPPE DE GIRARD,7385,75018.0,75118,Paris 18e Arrondissement,75,75118000DD0052,2.361115,48.889178
28588,2018-762247,2018-10-05,165840.0,Appartement,0.0,25.0,23.11,2.0,7176.0,6634.0,74.0,RUE MYRHA,6654,75018.0,75118,Paris 18e Arrondissement,75,75118000BT0097,2.350319,48.886979
28590,2018-762249,2018-10-01,182861.0,Appartement,0.0,73.0,,5.0,,2505.0,31.0,RUE MONTCALM,6463,75018.0,75118,Paris 18e Arrondissement,75,75118000AW0007,2.337874,48.89328
28591,2018-762249,2018-10-01,70139.0,Appartement,0.0,28.0,28.24,2.0,2484.0,2505.0,31.0,RUE MONTCALM,6463,75018.0,75118,Paris 18e Arrondissement,75,75118000AW0007,2.337874,48.89328
28593,2018-762251,2018-10-12,197290.0,Appartement,0.0,15.0,15.04,1.0,13118.0,13153.0,9.0,RUE FONTAINE DU BUT,3721,75018.0,75118,Paris 18e Arrondissement,75,75118000AV0082,2.338504,48.890247
28594,2018-762252,2018-10-05,200000.0,Appartement,0.0,25.0,25.48,2.0,7849.0,8000.0,98.0,RUE LEIBNIZ,5488,75018.0,75118,Paris 18e Arrondissement,75,75118000AE0033,2.329097,48.895951
28595,2018-762253,2018-09-25,589500.0,Appartement,0.0,65.0,,3.0,,9069.0,5.0,RUE D OSLO,6962,75018.0,75118,Paris 18e Arrondissement,75,75118000AJ0057,2.32857,48.891569
28598,2018-762255,2018-09-21,125000.0,Appartement,0.0,14.0,15.75,1.0,7937.0,8929.0,33.0,RUE JOSEPH DE MAISTRE,5010,75018.0,75118,Paris 18e Arrondissement,75,75118000AJ0034,2.330426,48.891916
28599,2018-762256,2018-09-20,726500.0,Appartement,0.0,65.0,64.82,3.0,11208.0,11177.0,65.0,RUE GANNERON,3944,75018.0,75118,Paris 18e Arrondissement,75,75118000AL0213,2.328559,48.889855
28601,2018-762257,2018-10-04,180200.0,Appartement,0.0,23.0,23.96,2.0,7521.0,7835.0,62.0,RUE PAJOL,7000,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0033,2.36367,48.892435
28602,2018-762258,2018-10-01,310000.0,Appartement,0.0,47.0,37.73,2.0,8216.0,6596.0,48.0,RUE DAMREMONT,2534,75018.0,75118,Paris 18e Arrondissement,75,75118000AK0042,2.3344,48.889936
28603,2018-762259,2018-10-11,184000.0,Appartement,0.0,25.0,24.75,1.0,7434.0,7360.0,14.0,RUE EUGENE SUE,3440,75018.0,75118,Paris 18e Arrondissement,75,75118000BJ0086,2.346907,48.890837
28605,2018-762260,2018-10-10,165000.0,Appartement,0.0,16.0,15.7,1.0,10510.0,10312.0,13.0,RUE CARPEAUX,1567,75018.0,75118,Paris 18e Arrondissement,75,75118000AL0052,2.330528,48.890768
28606,2018-762261,2018-10-01,506825.0,Appartement,0.0,54.0,53.55,2.0,9465.0,9386.0,7.0,RUE TOURLAQUE,9374,75018.0,75118,Paris 18e Arrondissement,75,75118000AT0146,2.333025,48.88755
28607,2018-762262,2018-10-10,293932.0,Appartement,0.0,22.0,31.85,1.0,9229.0,13361.0,2.0,RUE GUSTAVE ROUANET,4426,75018.0,75118,Paris 18e Arrondissement,75,75118000AY0066,2.340625,48.896686
28608,2018-762263,2018-10-09,167000.0,Appartement,0.0,29.0,20.68,1.0,8075.0,5759.0,9.0,RUE ROBERT PLANQUETTE,8267,75018.0,75118,Paris 18e Arrondissement,75,75118000AR0139,2.335387,48.884776
28609,2018-762264,2018-10-08,265000.0,Appartement,0.0,30.0,35.58,2.0,7448.0,8833.0,99.0,RUE DUHESME,2974,75018.0,75118,Paris 18e Arrondissement,75,75118000BE0060,2.344667,48.89522
28610,2018-762265,2018-10-03,465000.0,Appartement,0.0,50.0,60.46,2.0,7691.0,9300.0,71.0,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0070,2.349926,48.891297
28611,2018-762266,2018-10-11,130000.0,Appartement,0.0,17.0,17.31,1.0,7510.0,7647.0,36.0,RUE JOSEPH DE MAISTRE,5010,75018.0,75118,Paris 18e Arrondissement,75,75118000AT0165,2.332238,48.888077
28612,2018-762267,2018-09-19,450000.0,Appartement,0.0,70.0,46.2,2.0,9740.0,6429.0,13.0,RUE VAUVENARGUES,9628,75018.0,75118,Paris 18e Arrondissement,75,75118000AI0062,2.333809,48.892644
28613,2018-762268,2018-09-25,475000.0,Appartement,0.0,66.0,66.3,3.0,7164.0,7197.0,88.0,RUE DE LA CHAPELLE,1769,75018.0,75118,Paris 18e Arrondissement,75,75118000CV0011,2.359802,48.896776
28614,2018-762269,2018-09-05,230000.0,Appartement,0.0,33.0,32.73,2.0,7027.0,6970.0,73.0,BD ORNANO,6946,75018.0,75118,Paris 18e Arrondissement,75,75118000BD0066,2.344662,48.897026
28615,2018-762270,2018-10-05,130000.0,Appartement,0.0,25.0,24.6,1.0,5285.0,5200.0,98.0,RUE DE LA CHAPELLE,1769,75018.0,75118,Paris 18e Arrondissement,75,75118000CV0004,2.360047,48.897635
28617,2018-762271,2018-09-19,109989.0,Appartement,0.0,67.0,,3.0,,1642.0,183.0,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,75118000AG0064,2.333817,48.894243
28618,2018-762272,2018-09-26,223300.0,Appartement,0.0,30.0,30.45,2.0,7333.0,7443.0,16.0,RUE DES ROSES,8365,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0025,2.362048,48.893506
28619,2018-762273,2018-10-08,367925.0,Appartement,0.0,43.0,44.0,2.0,8362.0,8556.0,146.0,RUE MARCADET,5995,75018.0,75118,Paris 18e Arrondissement,75,75118000AW0143,2.338595,48.891553
28620,2018-762274,2018-09-26,209000.0,Appartement,0.0,29.0,28.52,2.0,7328.0,7207.0,21.0,RUE JOSEPH DIJON,5012,75018.0,75118,Paris 18e Arrondissement,75,75118000BG0097,2.3455,48.894176
28621,2018-762275,2018-10-02,168000.0,Appartement,0.0,25.0,22.99,1.0,7308.0,6720.0,91.0,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,75118000BE0039,2.34243,48.895636
28624,2018-762277,2018-10-01,275000.0,Appartement,0.0,31.0,31.61,2.0,8700.0,8871.0,47.0,RUE BOINOD,1061,75018.0,75118,Paris 18e Arrondissement,75,75118000BW0015,2.352232,48.894787
28625,2018-762278,2018-09-14,50000.0,Appartement,0.0,15.0,14.91,1.0,3353.0,3333.0,45.0,RUE DU NORD,6815,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0003,2.349511,48.893098
28626,2018-762278,2018-09-14,50000.0,Appartement,0.0,15.0,,1.0,,3333.0,45.0,RUE DU NORD,6815,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0003,2.349511,48.893098
28627,2018-762279,2018-10-08,250000.0,Appartement,0.0,35.0,35.7,1.0,7003.0,7143.0,21.0,RUE DE LAGHOUAT,5261,75018.0,75118,Paris 18e Arrondissement,75,75118000CG0055,2.354191,48.887594
28630,2018-762281,2018-09-19,420000.0,Appartement,0.0,52.0,49.4,3.0,8502.0,8077.0,14.0,RUE LAMARCK,5288,75018.0,75118,Paris 18e Arrondissement,75,75118000BN0027,2.344813,48.887047
28631,2018-762282,2018-09-25,228840.0,Appartement,0.0,24.0,22.9,2.0,9993.0,9535.0,43.0,RUE DES TROIS FRERES,9462,75018.0,75118,Paris 18e Arrondissement,75,75118000BO0166,2.339465,48.885069
28632,2018-762283,2018-10-15,250000.0,Appartement,0.0,23.0,21.9,2.0,11416.0,10870.0,4.0,RUE RAVIGNAN,8055,75018.0,75118,Paris 18e Arrondissement,75,75118000BO0152,2.337973,48.88522
28633,2018-762284,2018-10-08,365000.0,Appartement,0.0,34.0,35.42,2.0,10305.0,10735.0,212.0,RUE MARCADET,5995,75018.0,75118,Paris 18e Arrondissement,75,75118000AI0087,2.33375,48.891949
28634,2018-762285,2018-09-28,292000.0,Appartement,0.0,40.0,37.6,2.0,7766.0,7300.0,36.0,RUE DES ROSES,8365,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0005,2.360165,48.893618
28641,2018-762289,2018-10-03,228800.0,Appartement,0.0,25.0,24.59,2.0,9305.0,9152.0,1.0,CITE HERMEL,4616,75018.0,75118,Paris 18e Arrondissement,75,75118000BK0077,2.34454,48.890696
28642,2018-762290,2018-10-03,570000.0,Appartement,0.0,73.0,,5.0,,7808.0,31.0,RUE MONTCALM,6463,75018.0,75118,Paris 18e Arrondissement,75,75118000AW0007,2.337874,48.89328
28643,2018-762291,2018-10-04,336000.0,Appartement,0.0,48.0,,2.0,,7000.0,6.0,RUE MARC SEGUIN,6036,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0040,2.364362,48.892061
28651,2018-762295,2018-10-02,230000.0,Appartement,0.0,31.0,21.91,1.0,10497.0,7419.0,4.0,RUE DARWIN,2578,75018.0,75118,Paris 18e Arrondissement,75,75118000AV0064,2.340043,48.890262
28652,2018-762296,2018-10-05,251450.0,Appartement,0.0,34.0,34.08,1.0,7378.0,7396.0,82.0,RUE DOUDEAUVILLE,2921,75018.0,75118,Paris 18e Arrondissement,75,75118000BU0131,2.350473,48.888673
28653,2018-762297,2018-10-01,1176000.0,Appartement,0.0,90.0,104.54,4.0,11249.0,13067.0,3.0,VLA DAMREMONT,2535,75018.0,75118,Paris 18e Arrondissement,75,75118000AX0010,2.337197,48.89423
28654,2018-762298,2018-10-08,523000.0,Appartement,0.0,52.0,54.18,3.0,9653.0,10058.0,60.0,AV DE SAINT OUEN,8718,75018.0,75118,Paris 18e Arrondissement,75,75118000AL0121,2.327088,48.891051
28655,2018-762299,2018-09-28,1275000.0,Appartement,0.0,101.0,,4.0,,12624.0,94.0,RUE DE CLIGNANCOURT,2118,75018.0,75118,Paris 18e Arrondissement,75,75118000BV0097,2.34893,48.891196
28656,2018-762300,2018-10-05,624000.0,Appartement,0.0,71.0,69.56,3.0,8971.0,8789.0,27.0,RUE VAUVENARGUES,9628,75018.0,75118,Paris 18e Arrondissement,75,75118000AI0018,2.33266,48.893165
28659,2018-762302,2018-10-09,325000.0,Appartement,0.0,33.0,34.52,2.0,9415.0,9848.0,10.0,RUE FERDINAND FLOCON,3587,75018.0,75118,Paris 18e Arrondissement,75,75118000BJ0027,2.346201,48.891337
28660,2018-762303,2018-10-01,183030.0,Appartement,0.0,22.0,22.23,2.0,8233.0,8320.0,14.0,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,75118000BX0023,2.351341,48.895444
28661,2018-762304,2018-09-28,395000.0,Appartement,0.0,38.0,,2.0,,10395.0,35.0,RUE DU POTEAU,7755,75018.0,75118,Paris 18e Arrondissement,75,75118000BH0117,2.341211,48.893723
28662,2018-762305,2018-10-05,340300.0,Appartement,0.0,40.0,44.9,3.0,7579.0,8508.0,59.0,RUE DOUDEAUVILLE,2921,75018.0,75118,Paris 18e Arrondissement,75,75118000CF0142,2.351999,48.888154
28665,2018-762307,2018-10-03,739000.0,Appartement,0.0,78.0,74.77,3.0,9884.0,9474.0,40.0,RUE CAULAINCOURT,1614,75018.0,75118,Paris 18e Arrondissement,75,75118000AT0053,2.334518,48.888409
28666,2018-762308,2018-09-28,517000.0,Appartement,0.0,48.0,47.77,3.0,10823.0,10771.0,127.0,RUE MARCADET,5995,75018.0,75118,Paris 18e Arrondissement,75,75118000BK0010,2.341132,48.890974
28667,2018-762309,2018-10-10,137500.0,Appartement,0.0,17.0,17.11,1.0,8036.0,8088.0,38.0,RUE STEPHENSON,9092,75018.0,75118,Paris 18e Arrondissement,75,75118000CJ0009,2.356785,48.887573
28668,2018-762310,2018-10-04,260000.0,Appartement,0.0,35.0,38.91,1.0,6682.0,7429.0,2.0,RUE GUSTAVE ROUANET,4426,75018.0,75118,Paris 18e Arrondissement,75,75118000AY0066,2.340625,48.896686
28677,2018-762313,2018-10-11,180000.0,Appartement,0.0,20.0,18.01,1.0,9994.0,9000.0,183.0,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,75118000AG0064,2.333817,48.894243
28679,2018-762314,2018-09-28,488200.0,Appartement,0.0,47.0,47.81,2.0,10211.0,10387.0,5.0,RUE JEAN DOLLFUS,4881,75018.0,75118,Paris 18e Arrondissement,75,75118000AE0079,2.332976,48.89658
28680,2018-762315,2018-10-11,284070.0,Appartement,0.0,29.0,28.19,2.0,10077.0,9796.0,7.0,IMP ROBERT,8252,75018.0,75118,Paris 18e Arrondissement,75,75118000AX0124,2.338948,48.895112
28681,2018-762316,2018-09-25,261000.0,Appartement,0.0,31.0,30.55,2.0,8543.0,8419.0,98.0,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,75118000BH0100,2.341943,48.893077
28682,2018-762317,2018-09-21,187000.0,Appartement,0.0,20.0,18.36,1.0,10185.0,9350.0,22.0,AV DE SAINT OUEN,8718,75018.0,75118,Paris 18e Arrondissement,75,75118000AM0019,2.326738,48.888353
28683,2018-762318,2018-10-04,378300.0,Appartement,0.0,32.0,31.35,2.0,12067.0,11822.0,3.0,RUE RAVIGNAN,8055,75018.0,75118,Paris 18e Arrondissement,75,75118000AS0121,2.337561,48.885401
28684,2018-762319,2018-10-09,260000.0,Appartement,0.0,30.0,31.92,2.0,8145.0,8667.0,107.0,RUE LAMARCK,5288,75018.0,75118,Paris 18e Arrondissement,75,75118000AK0102,2.332913,48.890577
28685,2018-762320,2018-10-04,297000.0,Appartement,0.0,30.0,28.5,2.0,10421.0,9900.0,9.0,RUE CHEV. DE LA BARRE,1992,75018.0,75118,Paris 18e Arrondissement,75,75118000BL0127,2.346339,48.887321
28686,2018-762321,2018-09-20,100000.0,Appartement,0.0,15.0,17.45,1.0,5731.0,6667.0,3.0,RUE CUSTINE,2496,75018.0,75118,Paris 18e Arrondissement,75,75118000BT0127,2.349005,48.887403
28687,2018-762322,2018-09-28,470000.0,Appartement,0.0,47.0,49.06,3.0,9580.0,10000.0,13.0,RUE CUSTINE,2496,75018.0,75118,Paris 18e Arrondissement,75,75118000BT0044,2.348423,48.887709
28688,2018-762323,2018-10-11,300000.0,Appartement,0.0,25.0,38.5,2.0,7792.0,12000.0,5.0,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,75118000BW0016,2.352207,48.894974
28689,2018-762324,2018-09-27,256490.0,Appartement,0.0,38.0,39.46,2.0,6500.0,6750.0,29.0,RUE DE LA CHAPELLE,1769,75018.0,75118,Paris 18e Arrondissement,75,75118000CL0003,2.359307,48.892332
28690,2018-762325,2018-09-26,150000.0,Appartement,0.0,14.0,18.32,1.0,8188.0,10714.0,9.0,RUE SAINT LUC,8680,75018.0,75118,Paris 18e Arrondissement,75,75118000CG0167,2.354164,48.886184
28691,2018-762326,2018-10-11,400000.0,Appartement,0.0,35.0,35.64,2.0,11223.0,11429.0,30.0,RUE DU MONT CENIS,6467,75018.0,75118,Paris 18e Arrondissement,75,75118000BK0152,2.342781,48.8893
28692,2018-762327,2018-10-15,340000.0,Appartement,0.0,37.0,36.29,2.0,9369.0,9189.0,3.0,RUE CAMILLE TAHAN,1465,75018.0,75118,Paris 18e Arrondissement,75,75118000AN0010,2.328677,48.886863
28695,2018-762329,2018-10-16,549280.0,Appartement,0.0,54.0,55.55,3.0,9888.0,10172.0,20.0,RUE ETEX,3383,75018.0,75118,Paris 18e Arrondissement,75,75118000AL0015,2.328205,48.890845
28696,2018-762330,2018-10-01,55250.0,Appartement,0.0,17.0,26.01,1.0,2124.0,3250.0,36.0,RUE DE LA CHAPELLE,1769,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0077,2.360071,48.892762
28697,2018-762330,2018-10-01,91000.0,Appartement,0.0,28.0,26.01,2.0,3499.0,3250.0,36.0,RUE DE LA CHAPELLE,1769,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0077,2.360071,48.892762
28698,2018-762330,2018-10-01,48750.0,Appartement,0.0,15.0,,1.0,,3250.0,36.0,RUE DE LA CHAPELLE,1769,75018.0,75118,Paris 18e Arrondissement,75,75118000CZ0077,2.360071,48.892762
